index,status,onset,cert_step,period,dx,dy,visited,bbox_w,bbox_h,onset_exact
1826,HIGHWAY,7864,8080,104,-2,-2,1298,53,49,1
1827,HIGHWAY,1974,2286,104,-2,2,457,25,32,1
1828,HIGHWAY,1708,2020,104,2,-2,378,30,24,1
1829,HIGHWAY,742,1054,104,2,-2,254,23,23,1
1830,HIGHWAY,849,1160,104,-2,-2,287,23,22,1
1831,HIGHWAY,1578,1807,104,2,-2,394,27,26,1
1832,HIGHWAY,1064,1280,104,-2,-2,283,20,26,1
1833,HIGHWAY,18739,18959,104,2,2,2231,62,55,1
1834,HIGHWAY,267,578,104,2,2,157,16,18,1
1835,HIGHWAY,1346,1648,104,2,2,326,25,23,1
1836,HIGHWAY,2508,2716,104,-2,2,526,25,31,1
1837,HIGHWAY,1838,2064,104,-2,-2,381,24,28,1
1838,HIGHWAY,2115,2331,104,-2,2,436,30,27,1
1839,HIGHWAY,629,941,104,2,2,226,23,20,1
1840,HIGHWAY,11672,11887,104,-2,2,1643,58,49,1
1841,HIGHWAY,590,806,104,-2,-2,192,20,21,1
1842,HIGHWAY,4515,4746,104,-2,-2,788,29,46,1
1843,HIGHWAY,4821,5073,104,-2,2,765,31,39,1
1844,HIGHWAY,4341,4557,104,-2,2,749,34,33,1
1845,HIGHWAY,2948,3259,104,2,-2,575,34,35,1
1846,HIGHWAY,2766,2986,104,2,-2,537,27,31,1
1847,HIGHWAY,1679,1895,104,2,-2,360,29,23,1
1848,HIGHWAY,758,1070,104,-2,2,252,23,24,1
1849,HIGHWAY,2450,2666,104,-2,-2,521,31,32,1
1850,HIGHWAY,267,578,104,2,2,157,16,18,1
1851,HIGHWAY,1743,2054,104,2,2,385,27,22,1
1852,HIGHWAY,2660,2868,104,-2,2,551,25,35,1
1853,HIGHWAY,2583,2809,104,-2,2,479,34,28,1
1854,HIGHWAY,2778,3089,104,2,2,581,29,31,1
1855,HIGHWAY,1743,2054,104,2,2,385,27,22,1
1856,HIGHWAY,317,628,104,2,2,163,17,18,1
1857,HIGHWAY,266,577,104,2,-2,156,18,16,1
1858,HIGHWAY,321,632,104,-2,-2,167,18,18,1
1859,HIGHWAY,1652,1963,104,-2,2,405,27,25,1
1860,HIGHWAY,314,523,104,-2,2,137,17,16,1
1861,HIGHWAY,545,856,104,2,2,229,20,19,1
1862,HIGHWAY,329,640,104,-2,-2,168,18,18,1
1863,HIGHWAY,684,995,104,-2,2,255,19,20,1
1864,HIGHWAY,579,890,104,2,2,208,22,18,1
1865,HIGHWAY,1644,1955,104,-2,2,404,27,25,1
1866,HIGHWAY,2323,2621,104,2,2,515,21,39,1
1867,HIGHWAY,1365,1677,104,2,2,329,26,20,1
1868,HIGHWAY,330,539,104,-2,2,145,18,16,1
1869,HIGHWAY,2104,2415,104,2,-2,455,30,29,1
1870,HIGHWAY,345,656,104,-2,-2,168,18,18,1
1871,HIGHWAY,16773,17066,104,2,2,1957,61,49,1
1872,HIGHWAY,41984,42295,104,2,2,3195,71,71,1
1873,HIGHWAY,2543,2751,104,2,2,527,32,25,1
1874,HIGHWAY,314,625,104,-2,2,162,18,17,1
1875,HIGHWAY,5898,6111,104,2,2,996,39,44,1
1876,HIGHWAY,2001,2313,104,2,2,430,24,32,1
1877,HIGHWAY,2073,2384,104,2,2,486,29,30,1
1878,HIGHWAY,354,665,104,-2,2,170,19,19,1
1879,HIGHWAY,4345,4561,104,2,-2,749,34,33,1
1880,HIGHWAY,1289,1600,104,2,-2,314,24,25,1
1881,HIGHWAY,3095,3311,104,2,-2,549,34,30,1
1882,HIGHWAY,1530,1814,104,2,-2,360,27,23,1
1883,HIGHWAY,5095,5321,104,2,-2,758,32,36,1
1884,HIGHWAY,275,586,104,2,2,160,16,18,1
1885,HIGHWAY,2535,2743,104,2,2,527,32,25,1
1886,HIGHWAY,294,605,104,-2,2,166,18,17,1
1887,HIGHWAY,4780,4988,104,2,-2,866,29,45,1
1888,HIGHWAY,1243,1532,104,2,2,330,24,24,1
1889,HIGHWAY,278,589,104,2,-2,161,18,16,1
1890,HIGHWAY,717,1028,104,-2,-2,260,22,23,1
1891,HIGHWAY,1715,1929,104,-2,-2,391,25,26,1
1892,HIGHWAY,354,574,104,-2,2,147,17,16,1
1893,HIGHWAY,557,868,104,2,2,234,20,19,1
1894,HIGHWAY,505,816,104,-2,-2,205,19,21,1
1895,HIGHWAY,702,918,104,-2,-2,217,24,20,1
1896,HIGHWAY,10277,10590,104,-2,2,1337,46,49,1
1897,HIGHWAY,2332,2548,104,2,2,463,30,31,1
1898,HIGHWAY,1568,1879,104,2,-2,371,23,28,1
1899,HIGHWAY,7336,7647,104,2,-2,1070,44,42,1
1900,HIGHWAY,12582,12798,104,2,2,1557,48,52,1
1901,HIGHWAY,561,872,104,2,2,234,20,19,1
1902,HIGHWAY,409,720,104,-2,-2,186,18,18,1
1903,HIGHWAY,2741,2957,104,2,-2,489,27,29,1
1904,HIGHWAY,13071,13295,104,2,2,1379,55,40,1
1905,HIGHWAY,803,1019,104,2,-2,236,23,21,1
1906,HIGHWAY,7032,7248,104,2,2,1102,49,42,1
1907,HIGHWAY,9972,10214,104,2,-2,1150,49,44,1
1908,HIGHWAY,262,573,104,2,-2,156,18,16,1
1909,HIGHWAY,2073,2384,104,2,2,486,29,30,1
1910,HIGHWAY,11152,11368,104,2,2,1477,53,43,1
1911,HIGHWAY,1808,2051,104,2,2,436,29,28,1
1912,HIGHWAY,325,636,104,-2,-2,168,18,18,1
1913,HIGHWAY,5801,6017,104,-2,2,864,43,36,1
1914,HIGHWAY,226,435,104,-2,2,115,14,15,1
1915,HIGHWAY,13164,13390,104,-2,2,1753,51,55,1
1916,HIGHWAY,711,927,104,2,-2,218,20,24,1
1917,HIGHWAY,5446,5758,104,2,-2,851,37,45,1
1918,HIGHWAY,595,811,104,2,-2,192,21,20,1
1919,HIGHWAY,4238,4549,104,2,2,780,40,38,1
1920,HIGHWAY,4092,4302,104,-2,2,789,44,29,1
1921,HIGHWAY,266,577,104,2,-2,156,18,16,1
1922,HIGHWAY,277,486,104,-2,-2,134,16,16,1
1923,HIGHWAY,483,703,104,2,2,180,20,18,1
1924,HIGHWAY,310,519,104,-2,2,137,17,16,1
1925,HIGHWAY,545,856,104,2,2,229,20,19,1
1926,HIGHWAY,277,486,104,-2,-2,134,16,16,1
1927,HIGHWAY,694,910,104,-2,-2,215,24,20,1
1928,HIGHWAY,327,638,104,2,2,170,17,19,1
1929,HIGHWAY,463,707,104,2,2,164,19,19,1
1930,HIGHWAY,321,632,104,-2,-2,165,19,18,1
1931,HIGHWAY,463,707,104,2,2,164,19,19,1
1932,HIGHWAY,581,892,104,2,2,212,21,19,1
1933,HIGHWAY,553,864,104,2,2,232,20,19,1
1934,HIGHWAY,454,765,104,-2,-2,185,17,19,1
1935,HIGHWAY,2608,2919,104,-2,2,495,28,29,1
1936,HIGHWAY,5055,5271,104,2,-2,767,33,44,1
1937,HIGHWAY,881,1094,104,2,2,253,21,17,1
1938,HIGHWAY,5924,6235,104,2,-2,1007,36,44,1
1939,HIGHWAY,1357,1579,104,-2,-2,329,24,24,1
1940,HIGHWAY,250,561,104,2,-2,153,18,16,1
1941,HIGHWAY,2659,2884,104,2,2,499,25,33,1
1942,HIGHWAY,2083,2395,104,-2,-2,473,32,30,1
1943,HIGHWAY,4476,4787,104,2,-2,880,43,32,1
1944,HIGHWAY,881,1100,104,2,2,243,23,18,1
1945,HIGHWAY,1795,2011,104,2,-2,429,27,26,1
1946,HIGHWAY,917,1133,104,2,-2,231,21,23,1
1947,HIGHWAY,8163,8474,104,2,2,1157,44,45,1
1948,HIGHWAY,443,663,104,-2,-2,160,19,16,1
1949,HIGHWAY,6727,6943,104,-2,2,1063,44,38,1
1950,HIGHWAY,514,734,104,2,-2,190,18,20,1
1951,HIGHWAY,402,610,104,-2,2,157,16,16,1
1952,HIGHWAY,6033,6344,104,-2,-2,900,39,43,1
1953,HIGHWAY,1991,2302,104,2,2,402,24,31,1
1954,HIGHWAY,178,400,104,2,-2,108,15,13,1
1955,HIGHWAY,869,1181,104,-2,-2,275,24,24,1
1956,HIGHWAY,1122,1359,104,2,-2,286,24,21,1
1957,HIGHWAY,2148,2374,104,-2,2,413,23,28,1
1958,HIGHWAY,642,955,104,2,2,238,22,20,1
1959,HIGHWAY,1994,2210,104,-2,-2,446,29,28,1
1960,HIGHWAY,1063,1374,104,-2,-2,276,24,24,1
1961,HIGHWAY,929,1144,104,-2,-2,288,24,22,1
1962,HIGHWAY,927,1143,104,-2,2,263,24,21,1
1963,HIGHWAY,1794,2002,104,-2,2,396,24,29,1
1964,HIGHWAY,2809,3121,104,-2,-2,594,30,35,1
1965,HIGHWAY,1797,2021,104,2,2,411,25,31,1
1966,HIGHWAY,1133,1446,104,-2,2,325,24,27,1
1967,HIGHWAY,750,1061,104,-2,2,253,22,22,1
1968,HIGHWAY,2056,2265,104,-2,2,399,23,27,1
1969,HIGHWAY,770,986,104,-2,-2,230,24,21,1
1970,HIGHWAY,6772,7065,104,2,-2,1125,48,46,1
1971,HIGHWAY,1902,2115,104,-2,-2,487,35,25,1
1972,HIGHWAY,2487,2798,104,-2,-2,479,34,23,1
1973,HIGHWAY,2308,2529,104,2,-2,487,30,27,1
1974,HIGHWAY,674,987,104,2,2,240,22,20,1
1975,HIGHWAY,9850,10076,104,2,-2,1377,42,55,1
1976,HIGHWAY,3946,4155,104,-2,2,683,35,34,1
1977,HIGHWAY,2120,2336,104,2,2,450,32,25,1
1978,HIGHWAY,2096,2312,104,-2,-2,460,26,34,1
1979,HIGHWAY,2234,2545,104,2,2,468,29,29,1
1980,HIGHWAY,3518,3734,104,2,2,630,34,37,1
1981,HIGHWAY,1523,1739,104,2,-2,355,22,29,1
1982,HIGHWAY,616,832,104,2,2,200,19,20,1
1983,HIGHWAY,7111,7327,104,-2,2,1033,37,39,1
1984,HIGHWAY,2308,2621,104,2,2,425,28,30,1
1985,HIGHWAY,266,577,104,2,-2,156,18,16,1
1986,HIGHWAY,277,486,104,-2,-2,134,16,16,1
1987,HIGHWAY,7461,7677,104,2,-2,1136,45,36,1
1988,HIGHWAY,306,515,104,-2,2,136,17,16,1
1989,HIGHWAY,545,856,104,2,2,229,20,19,1
1990,HIGHWAY,277,486,104,-2,-2,134,16,16,1
1991,HIGHWAY,690,906,104,-2,-2,214,24,20,1
1992,HIGHWAY,24844,25155,104,2,-2,2617,66,71,1
1993,HIGHWAY,479,723,104,2,2,168,19,19,1
1994,HIGHWAY,321,632,104,-2,-2,165,19,18,1
1995,HIGHWAY,479,723,104,2,2,168,19,19,1
1996,HIGHWAY,10972,11188,104,2,2,1290,52,42,1
1997,HIGHWAY,549,860,104,2,2,231,20,19,1
1998,HIGHWAY,457,768,104,-2,-2,194,19,21,1
1999,HIGHWAY,3117,3430,104,2,-2,668,34,37,1
2000,HIGHWAY,2588,2805,104,-2,-2,533,33,26,1
2001,HIGHWAY,3054,3278,104,-2,-2,560,32,29,1
2002,HIGHWAY,19662,19973,104,-2,2,2161,64,61,1
2003,HIGHWAY,1524,1740,104,-2,-2,390,27,24,1
2004,HIGHWAY,250,561,104,2,-2,153,18,16,1
2005,HIGHWAY,4420,4649,104,2,-2,783,29,40,1
2006,HIGHWAY,9988,10204,104,-2,-2,1564,38,70,1
2007,HIGHWAY,2794,3010,104,2,2,579,24,36,1
2008,HIGHWAY,8562,8877,104,2,2,1053,42,38,1
2009,HIGHWAY,8839,9068,104,2,2,1364,63,40,1
2010,HIGHWAY,5694,6005,104,-2,2,920,35,37,1
2011,HIGHWAY,2650,2868,104,2,-2,535,34,30,1
2012,HIGHWAY,458,687,104,-2,2,184,16,18,1
2013,HIGHWAY,12263,12479,104,-2,2,1307,48,46,1
2014,HIGHWAY,2343,2559,104,-2,2,476,33,28,1
2015,HIGHWAY,7135,7446,104,-2,-2,1067,50,43,1
2016,HIGHWAY,4094,4304,104,2,-2,789,44,29,1
2017,HIGHWAY,2156,2382,104,-2,2,506,34,27,1
2018,HIGHWAY,3289,3512,104,-2,-2,593,38,24,1
2019,HIGHWAY,12229,12540,104,-2,-2,1473,45,52,1
2020,HIGHWAY,433,653,104,-2,-2,168,19,16,1
2021,HIGHWAY,558,869,104,-2,-2,212,20,19,1
2022,HIGHWAY,7412,7705,104,2,-2,1154,42,42,1
2023,HIGHWAY,885,1196,104,-2,-2,262,26,21,1
2024,HIGHWAY,4011,4245,104,-2,-2,780,40,30,1
2025,HIGHWAY,755,1066,104,-2,-2,233,20,20,1
2026,HIGHWAY,853,1164,104,-2,-2,258,25,21,1
2027,HIGHWAY,2529,2840,104,2,2,522,37,24,1
2028,HIGHWAY,2900,3211,104,-2,2,593,24,37,1
2029,HIGHWAY,845,1060,104,-2,-2,251,24,20,1
2030,HIGHWAY,2504,2720,104,2,2,567,30,33,1
2031,HIGHWAY,9065,9281,104,2,-2,1172,49,40,1
2032,HIGHWAY,11593,11904,104,-2,2,1461,44,53,1
2033,HIGHWAY,1488,1704,104,-2,-2,402,27,26,1
2034,HIGHWAY,1445,1756,104,-2,-2,379,28,25,1
2035,HIGHWAY,2889,3200,104,-2,-2,542,34,27,1
2036,HIGHWAY,25308,25619,104,2,-2,2916,74,65,1
2037,HIGHWAY,7762,7978,104,2,2,1208,46,48,1
2038,HIGHWAY,5731,6042,104,-2,-2,994,51,32,1
2039,HIGHWAY,1084,1310,104,2,-2,316,19,25,1
2040,HIGHWAY,1943,2169,104,-2,-2,418,24,29,1
2041,HIGHWAY,5410,5626,104,2,2,916,45,38,1
2042,HIGHWAY,522,745,104,-2,2,174,19,18,1
2043,HIGHWAY,2997,3308,104,2,2,613,38,28,1
2044,HIGHWAY,10339,10555,104,-2,2,1359,44,54,1
2045,HIGHWAY,10902,11126,104,2,-2,1520,55,53,1
2046,HIGHWAY,16584,16819,104,2,-2,1989,53,55,1
2047,HIGHWAY,36265,36572,104,2,2,3481,68,75,1
2048,HIGHWAY,2778,2998,104,-2,2,537,27,31,1
2049,HIGHWAY,810,1026,104,-2,-2,235,20,24,1
2050,HIGHWAY,1705,2017,104,2,2,378,24,30,1
2051,HIGHWAY,4769,4998,104,-2,-2,778,39,36,1
2052,HIGHWAY,5891,6104,104,2,-2,996,44,39,1
2053,HIGHWAY,7978,8194,104,2,2,1269,52,49,1
2054,HIGHWAY,4338,4554,104,-2,-2,749,33,34,1
2055,HIGHWAY,1309,1620,104,-2,-2,365,24,26,1
2056,HIGHWAY,407,615,104,2,2,156,16,16,1
2057,HIGHWAY,2781,3005,104,-2,-2,520,30,27,1
2058,HIGHWAY,739,1051,104,2,2,254,23,23,1
2059,HIGHWAY,8575,8789,104,-2,-2,1227,42,46,1
2060,HIGHWAY,5470,5686,104,-2,-2,869,36,37,1
2061,HIGHWAY,1089,1305,104,-2,2,285,25,25,1
2062,HIGHWAY,2945,3256,104,2,2,575,35,34,1
2063,HIGHWAY,3875,4186,104,-2,-2,690,36,30,1
2064,HIGHWAY,290,601,104,-2,2,163,18,16,1
2065,HIGHWAY,1639,1950,104,-2,-2,386,24,26,1
2066,HIGHWAY,2457,2665,104,-2,-2,526,32,25,1
2067,HIGHWAY,705,1018,104,-2,2,242,22,23,1
2068,HIGHWAY,1014,1316,104,-2,-2,279,23,22,1
2069,HIGHWAY,2603,2821,104,2,2,512,27,30,1
2070,HIGHWAY,1455,1766,104,2,2,398,29,26,1
2071,HIGHWAY,4477,4788,104,2,2,736,37,34,1
2072,HIGHWAY,282,593,104,-2,2,162,18,16,1
2073,HIGHWAY,14748,15041,104,-2,2,1875,49,64,1
2074,HIGHWAY,302,613,104,-2,2,169,18,17,1
2075,HIGHWAY,3147,3458,104,-2,2,615,36,27,1
2076,HIGHWAY,310,518,104,-2,2,140,16,15,1
2077,HIGHWAY,721,1034,104,2,-2,263,21,23,1
2078,HIGHWAY,1401,1712,104,-2,2,363,28,23,1
2079,HIGHWAY,20066,20292,104,-2,2,2359,55,68,1
2080,HIGHWAY,326,637,104,-2,2,167,18,18,1
2081,HIGHWAY,338,649,104,-2,2,178,18,18,1
2082,HIGHWAY,1145,1369,104,2,2,301,21,25,1
2083,HIGHWAY,2078,2389,104,2,2,463,25,32,1
2084,HIGHWAY,334,645,104,-2,2,166,18,18,1
2085,HIGHWAY,398,709,104,-2,2,198,19,19,1
2086,HIGHWAY,666,977,104,-2,2,244,19,22,1
2087,HIGHWAY,398,606,104,-2,2,163,16,16,1
2088,HIGHWAY,222,533,104,-2,2,143,17,17,1
2089,HIGHWAY,5119,5335,104,-2,2,879,42,42,1
2090,HIGHWAY,366,574,104,-2,2,164,16,17,1
2091,HIGHWAY,743,1041,104,-2,-2,241,20,24,1
2092,HIGHWAY,1948,2259,104,2,-2,434,27,31,1
2093,HIGHWAY,19514,19730,104,2,2,2449,59,66,1
2094,HIGHWAY,8430,8645,104,-2,2,1067,36,51,1
2095,HIGHWAY,739,1037,104,-2,-2,240,20,24,1
2096,HIGHWAY,326,637,104,-2,2,167,18,18,1
2097,HIGHWAY,3282,3593,104,2,-2,634,28,33,1
2098,HIGHWAY,809,1025,104,2,-2,236,20,23,1
2099,HIGHWAY,1452,1764,104,2,-2,344,27,26,1
2100,HIGHWAY,1031,1260,104,2,2,322,23,24,1
2101,HIGHWAY,298,526,104,-2,2,142,16,16,1
2102,HIGHWAY,1009,1320,104,-2,2,306,23,25,1
2103,HIGHWAY,314,542,104,-2,2,144,16,16,1
2104,HIGHWAY,222,533,104,-2,2,143,17,17,1
2105,HIGHWAY,1511,1727,104,-2,2,399,26,28,1
2106,HIGHWAY,358,566,104,-2,2,164,16,17,1
2107,HIGHWAY,1247,1463,104,-2,2,299,27,23,1
2108,HIGHWAY,3590,3816,104,2,2,576,35,27,1
2109,HIGHWAY,1149,1365,104,2,-2,279,20,26,1
2110,HIGHWAY,2937,3248,104,2,2,575,35,34,1
2111,HIGHWAY,4660,4972,104,-2,2,911,35,46,1
2112,HIGHWAY,19374,19587,104,2,-2,2054,54,57,1
2113,HIGHWAY,511,822,104,-2,2,191,22,17,1
2114,HIGHWAY,315,524,104,2,2,138,16,17,1
2115,HIGHWAY,4632,4878,104,2,-2,730,27,46,1
2116,HIGHWAY,314,625,104,2,-2,163,18,17,1
2117,HIGHWAY,468,687,104,-2,2,165,18,16,1
2118,HIGHWAY,311,520,104,2,2,136,16,17,1
2119,HIGHWAY,719,927,104,-2,-2,229,18,17,1
2120,HIGHWAY,1416,1728,104,2,-2,370,27,26,1
2121,HIGHWAY,727,1038,104,2,2,229,22,20,1
2122,HIGHWAY,555,866,104,2,2,199,18,20,1
2123,HIGHWAY,579,890,104,2,2,206,20,19,1
2124,HIGHWAY,1855,2166,104,-2,-2,468,30,26,1
2125,HIGHWAY,522,834,104,-2,2,213,20,21,1
2126,HIGHWAY,311,520,104,2,2,136,16,17,1
2127,HIGHWAY,713,929,104,-2,2,227,20,21,1
2128,HIGHWAY,398,709,104,-2,2,200,19,19,1
2129,HIGHWAY,19554,19865,104,2,-2,2468,51,81,1
2130,HIGHWAY,386,697,104,-2,2,187,20,18,1
2131,HIGHWAY,6626,6937,104,2,2,1057,45,44,1
2132,HIGHWAY,1122,1434,104,2,-2,302,23,24,1
2133,HIGHWAY,1070,1329,104,2,-2,266,21,24,1
2134,HIGHWAY,1403,1614,104,2,-2,331,21,27,1
2135,HIGHWAY,2129,2440,104,2,2,453,27,28,1
2136,HIGHWAY,2080,2391,104,2,-2,443,26,29,1
2137,HIGHWAY,808,1017,104,2,-2,243,22,22,1
2138,HIGHWAY,406,717,104,-2,2,188,19,19,1
2139,HIGHWAY,905,1138,104,-2,2,261,21,22,1
2140,HIGHWAY,3594,3905,104,-2,2,702,34,37,1
2141,HIGHWAY,721,1034,104,2,-2,263,21,23,1
2142,HIGHWAY,254,565,104,-2,2,155,17,17,1
2143,HIGHWAY,13328,13544,104,-2,-2,1891,61,49,1
2144,HIGHWAY,294,605,104,-2,2,158,18,18,1
2145,HIGHWAY,294,605,104,-2,2,158,18,18,1
2146,HIGHWAY,294,605,104,-2,2,158,18,18,1
2147,HIGHWAY,294,605,104,-2,2,158,18,18,1
2148,HIGHWAY,318,629,104,-2,2,167,18,18,1
2149,HIGHWAY,350,661,104,-2,2,178,18,18,1
2150,HIGHWAY,326,637,104,-2,2,168,18,18,1
2151,HIGHWAY,342,653,104,-2,2,178,18,18,1
2152,HIGHWAY,214,525,104,-2,2,140,17,17,1
2153,HIGHWAY,214,525,104,-2,2,140,17,17,1
2154,HIGHWAY,214,525,104,-2,2,140,17,17,1
2155,HIGHWAY,214,525,104,-2,2,140,17,17,1
2156,HIGHWAY,5876,6187,104,2,-2,921,35,43,1
2157,HIGHWAY,816,1042,104,-2,2,238,24,18,1
2158,HIGHWAY,222,533,104,-2,2,144,17,17,1
2159,HIGHWAY,7158,7374,104,2,2,1046,44,45,1
2160,HIGHWAY,910,1221,104,-2,2,293,22,23,1
2161,HIGHWAY,511,822,104,-2,2,191,22,17,1
2162,HIGHWAY,386,697,104,-2,2,187,20,18,1
2163,HIGHWAY,626,937,104,-2,2,208,20,21,1
2164,HIGHWAY,306,617,104,2,-2,163,18,17,1
2165,HIGHWAY,468,687,104,-2,2,165,18,16,1
2166,HIGHWAY,5838,6064,104,-2,-2,987,35,40,1
2167,HIGHWAY,719,927,104,-2,-2,229,18,17,1
2168,HIGHWAY,286,597,104,-2,2,163,18,16,1
2169,HIGHWAY,286,597,104,-2,2,161,18,16,1
2170,HIGHWAY,306,617,104,-2,2,170,18,17,1
2171,HIGHWAY,294,605,104,-2,2,163,18,16,1
2172,HIGHWAY,4057,4273,104,-2,2,708,31,40,1
2173,HIGHWAY,455,767,104,2,2,185,20,19,1
2174,HIGHWAY,254,565,104,-2,2,155,17,17,1
2175,HIGHWAY,1070,1286,104,2,2,308,24,24,1
2176,HIGHWAY,2644,2852,104,2,-2,549,25,35,1
2177,HIGHWAY,11185,11401,104,2,-2,1647,43,59,1
2178,HIGHWAY,846,1157,104,2,-2,287,22,23,1
2179,HIGHWAY,2849,3160,104,-2,-2,622,40,29,1
2180,HIGHWAY,3827,4047,104,-2,-2,648,41,25,1
2181,HIGHWAY,6016,6315,104,2,2,896,43,32,1
2182,HIGHWAY,2763,2983,104,2,2,537,31,27,1
2183,HIGHWAY,581,894,104,-2,2,216,20,20,1
2184,HIGHWAY,4470,4781,104,2,-2,909,45,41,1
2185,HIGHWAY,1133,1349,104,-2,2,299,23,22,1
2186,HIGHWAY,1575,1804,104,2,2,394,26,27,1
2187,HIGHWAY,37559,37870,104,2,2,3394,78,64,1
2188,HIGHWAY,1432,1648,104,2,-2,361,21,26,1
2189,HIGHWAY,1621,1932,104,-2,-2,368,24,26,1
2190,HIGHWAY,1676,1892,104,2,2,360,23,29,1
2191,HIGHWAY,13631,13860,104,2,2,1675,57,45,1
2192,HIGHWAY,346,657,104,-2,2,173,19,17,1
2193,HIGHWAY,16597,16908,104,2,2,1758,52,48,1
2194,HIGHWAY,2477,2685,104,-2,-2,524,32,25,1
2195,HIGHWAY,3516,3741,104,-2,2,678,27,39,1
2196,HIGHWAY,302,613,104,2,-2,162,18,17,1
2197,HIGHWAY,10263,10556,104,2,2,1350,35,49,1
2198,HIGHWAY,2629,2837,104,-2,-2,549,35,25,1
2199,HIGHWAY,330,641,104,2,-2,163,17,19,1
2200,HIGHWAY,250,479,104,-2,2,134,16,15,1
2201,HIGHWAY,2408,2719,104,-2,2,486,28,30,1
2202,HIGHWAY,270,499,104,-2,2,141,16,16,1
2203,HIGHWAY,8961,9260,104,2,-2,1341,45,50,1
2204,HIGHWAY,464,688,104,2,-2,169,18,19,1
2205,HIGHWAY,1219,1526,104,2,2,296,22,26,1
2206,HIGHWAY,451,762,104,2,-2,198,20,20,1
2207,HIGHWAY,2568,2784,104,2,2,513,31,30,1
2208,HIGHWAY,2720,2928,104,2,-2,552,25,35,1
2209,HIGHWAY,11111,11422,104,2,2,1580,45,57,1
2210,HIGHWAY,838,1149,104,2,-2,287,22,23,1
2211,HIGHWAY,2426,2737,104,-2,-2,546,30,39,1
2212,HIGHWAY,346,574,104,-2,2,141,15,18,1
2213,HIGHWAY,346,574,104,-2,2,141,15,18,1
2214,HIGHWAY,346,554,104,-2,2,157,16,16,1
2215,HIGHWAY,382,590,104,-2,2,168,16,16,1
2216,HIGHWAY,2747,2957,104,-2,-2,504,30,30,1
2217,HIGHWAY,19926,20237,104,2,-2,1881,53,55,1
2218,HIGHWAY,5583,5814,104,-2,-2,949,39,45,1
2219,HIGHWAY,587,885,104,-2,-2,212,17,23,1
2220,HIGHWAY,4682,4898,104,-2,-2,796,36,37,1
2221,HIGHWAY,11564,11780,104,-2,-2,1490,45,52,1
2222,HIGHWAY,2971,3191,104,2,2,591,37,27,1
2223,HIGHWAY,1036,1252,104,-2,-2,310,24,27,1
2224,HIGHWAY,2720,2928,104,2,-2,552,25,35,1
2225,HIGHWAY,1197,1413,104,-2,2,293,20,26,1
2226,HIGHWAY,310,621,104,2,-2,163,18,17,1
2227,HIGHWAY,4657,4873,104,-2,2,778,40,33,1
2228,HIGHWAY,378,586,104,-2,2,161,16,16,1
2229,HIGHWAY,378,586,104,-2,2,159,16,16,1
2230,HIGHWAY,12881,13192,104,-2,-2,1801,62,44,1
2231,HIGHWAY,386,594,104,-2,2,161,16,16,1
2232,HIGHWAY,18377,18592,104,2,2,2140,69,51,1
2233,HIGHWAY,1256,1567,104,2,2,335,25,28,1
2234,HIGHWAY,1821,2037,104,2,-2,437,25,34,1
2235,HIGHWAY,3319,3527,104,-2,-2,658,33,32,1
2236,HIGHWAY,497,808,104,2,2,185,19,20,1
2237,HIGHWAY,12340,12568,104,2,-2,1858,41,71,1
2238,HIGHWAY,1676,1892,104,2,2,358,23,29,1
2239,HIGHWAY,3582,3893,104,-2,-2,663,37,32,1
2240,HIGHWAY,9974,10203,104,-2,2,1423,45,52,1
2241,HIGHWAY,2177,2470,104,2,2,435,27,26,1
2242,HIGHWAY,2798,3110,104,2,-2,594,35,30,1
2243,HIGHWAY,1105,1321,104,-2,2,303,27,23,1
2244,HIGHWAY,4853,5069,104,-2,2,832,44,34,1
2245,HIGHWAY,1027,1338,104,2,-2,306,19,25,1
2246,HIGHWAY,3507,3723,104,-2,2,630,37,34,1
2247,HIGHWAY,2771,2991,104,-2,-2,533,33,29,1
2248,HIGHWAY,5755,5975,104,-2,-2,841,41,33,1
2249,HIGHWAY,689,915,104,-2,-2,209,20,21,1
2250,HIGHWAY,1786,2010,104,-2,2,411,31,25,1
2251,HIGHWAY,1202,1431,104,2,-2,305,24,25,1
2252,HIGHWAY,2632,2849,104,-2,-2,471,29,27,1
2253,HIGHWAY,689,908,104,-2,2,218,20,21,1
2254,HIGHWAY,1512,1728,104,2,2,355,29,22,1
2255,HIGHWAY,989,1205,104,-2,2,261,23,22,1
2256,HIGHWAY,310,518,104,-2,2,138,16,14,1
2257,HIGHWAY,4167,4478,104,-2,-2,710,34,38,1
2258,HIGHWAY,2401,2609,104,2,2,514,32,25,1
2259,HIGHWAY,1830,2141,104,-2,2,394,28,28,1
2260,HIGHWAY,302,613,104,2,-2,163,18,17,1
2261,HIGHWAY,1733,1949,104,2,-2,400,27,25,1
2262,HIGHWAY,4852,5068,104,-2,-2,806,31,45,1
2263,HIGHWAY,854,1165,104,2,-2,288,22,23,1
2264,HIGHWAY,290,601,104,-2,2,163,18,16,1
2265,HIGHWAY,752,1063,104,-2,-2,237,22,22,1
2266,HIGHWAY,310,621,104,-2,2,170,18,17,1
2267,HIGHWAY,2655,2953,104,-2,-2,528,26,36,1
2268,HIGHWAY,4514,4828,104,2,-2,771,43,32,1
2269,HIGHWAY,1528,1737,104,-2,2,335,22,25,1
2270,HIGHWAY,3127,3335,104,-2,-2,627,37,28,1
